# comment: .
# curie_map:
#   ECOCORE: http://purl.obolibrary.org/obo/ECOCORE_
#   MICRO: http://purl.obolibrary.org/obo/MICRO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   OMP: http://purl.obolibrary.org/obo/OMP_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   foaf: http://xmlns.com/foaf/0.1/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   skos: http://www.w3.org/2004/02/skos/core#
#   xsd: http://www.w3.org/2001/XMLSchema#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2021-07-08'
# mapping_tool: https://github.com/cmungall/rdf_matcher
# object_match_field: rdfs:label
# object_source: MICRO
# subject_match_field: rdfs:label
# subject_source: PATO
subject_id	subject_label	subject_category	predicate_id	object_id	object_label	object_category	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MICRO:0001455	respirer	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0007112	respiration phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	respir	.
ECOCORE:00000174	prototroph	entity	owl:equivalentClass	PATO:0000423	prototrophic	microbial_phenotype	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	prototroph	.
PATO:0000423	prototrophic	microbial_phenotype	owl:equivalentClass	ECOCORE:00000174	prototroph	entity	Lexical|Stemming	PATO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	prototroph	.
OBA:VT0010454	organism trait	entity	owl:equivalentClass	PATO:0000938	organized	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	organ	.
PATO:0000938	organized	quality	owl:equivalentClass	OBA:VT0010454	organism trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	organ	.
OMP:0000171	microaerophile	microbial_phenotype	owl:equivalentClass	MICRO:0000515	microaerophilic	thing	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microaerophil	.
ECOCORE:00000180	microaerophile	entity	owl:equivalentClass	MICRO:0000515	microaerophilic	thing	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microaerophil	.
MICRO:0000515	microaerophilic	thing	owl:equivalentClass	OMP:0000171	microaerophile	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microaerophil	.
MICRO:0000515	microaerophilic	thing	owl:equivalentClass	ECOCORE:00000180	microaerophile	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microaerophil	.
OBA:VT0002121	metabolism trait	entity	owl:equivalentClass	OMP:0000180	metabolic phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	metabol	.
OMP:0000180	metabolic phenotype	microbial_phenotype	owl:equivalentClass	OBA:VT0002121	metabolism trait	entity	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	metabol	.
OBA:VT0005372	life span trait	entity	owl:equivalentClass	PATO:0000050	life span	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	life span	.
PATO:0000050	life span	quality	owl:equivalentClass	OBA:VT0005372	life span trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	life span	.
OMP:0005216	increased adhesion	microbial_phenotype	owl:equivalentClass	PATO:0002333	increased adhesivity	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	increased adhes	.
PATO:0002333	increased adhesivity	quality	owl:equivalentClass	OMP:0005216	increased adhesion	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	increased adhes	.
ECOCORE:00000042	hermaphroditic	entity	owl:equivalentClass	PATO:0001340	hermaphrodite	quality	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	hermaphrodit	.
PATO:0001340	hermaphrodite	quality	owl:equivalentClass	ECOCORE:00000042	hermaphroditic	entity	Lexical|Stemming	PATO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	hermaphrodit	.
OBA:VT0000277	heart shape trait	entity	owl:equivalentClass	PATO:0000948	heart shaped	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	heart shap	.
PATO:0000948	heart shaped	quality	owl:equivalentClass	OBA:VT0000277	heart shape trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	heart shap	.
OBA:VT0100007	growth trait	entity	owl:equivalentClass	OMP:0000174	growth phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	growth	.
OMP:0000174	growth phenotype	microbial_phenotype	owl:equivalentClass	OBA:VT0100007	growth trait	entity	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	growth	.
OMP:0005238	golgi apparatus morphology phenotype	microbial_phenotype	owl:equivalentClass	OBA:1000011	Golgi apparatus morphology	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	golgi apparatus morpholog	.
OBA:1000011	Golgi apparatus morphology	oba	owl:equivalentClass	OMP:0005238	golgi apparatus morphology phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	golgi apparatus morpholog	.
OMP:0005270	endomembrane system morphology phenotype	microbial_phenotype	owl:equivalentClass	OBA:1000014	endomembrane system morphology	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	endomembrane system morpholog	.
OBA:1000014	endomembrane system morphology	oba	owl:equivalentClass	OMP:0005270	endomembrane system morphology phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	endomembrane system morpholog	.
OMP:0005217	decreased adhesion	microbial_phenotype	owl:equivalentClass	PATO:0002334	decreased adhesivity	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	decreased adhes	.
PATO:0002334	decreased adhesivity	quality	owl:equivalentClass	OMP:0005217	decreased adhesion	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	decreased adhes	.
OMP:0005180	cytoskeleton morphology phenotype	microbial_phenotype	owl:equivalentClass	OBA:1000013	cytoskeleton morphology	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cytoskeleton morpholog	.
OBA:1000013	cytoskeleton morphology	oba	owl:equivalentClass	OMP:0005180	cytoskeleton morphology phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cytoskeleton morpholog	.
OMP:0000328	cell volume phenotype	microbial_phenotype	owl:equivalentClass	OBA:0000056	cell volume	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell volum	.
OBA:0000056	cell volume	oba	owl:equivalentClass	OMP:0000328	cell volume phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell volum	.
OMP:0000326	cell surface area phenotype	microbial_phenotype	owl:equivalentClass	OBA:1000034	cell surface area	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell surface area	.
OBA:1000034	cell surface area	oba	owl:equivalentClass	OMP:0000326	cell surface area phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell surface area	.
OMP:0000074	cell size phenotype	microbial_phenotype	owl:equivalentClass	OBA:0000055	cell size	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell siz	.
OBA:0000055	cell size	oba	owl:equivalentClass	OMP:0000074	cell size phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell siz	.
OMP:0000073	cell shape phenotype	microbial_phenotype	owl:equivalentClass	OBA:0000052	cell shape	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell shap	.
OBA:0000052	cell shape	oba	owl:equivalentClass	OMP:0000073	cell shape phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell shap	.
OMP:0000317	cell diameter phenotype	microbial_phenotype	owl:equivalentClass	OBA:0000048	cell diameter	oba	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell diamet	.
OBA:0000048	cell diameter	oba	owl:equivalentClass	OMP:0000317	cell diameter phenotype	microbial_phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	cell diamet	.
ECOCORE:00000175	auxotroph	entity	owl:equivalentClass	PATO:0000422	auxotrophic	quality	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	auxotroph	.
PATO:0000422	auxotrophic	quality	owl:equivalentClass	ECOCORE:00000175	auxotroph	entity	Lexical|Stemming	PATO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	auxotroph	.
ECOCORE:00000172	anaerobe	entity	owl:equivalentClass	PATO:0001456	anaerobic	quality	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	anaerob	.
PATO:0001456	anaerobic	quality	owl:equivalentClass	ECOCORE:00000172	anaerobe	entity	Lexical|Stemming	PATO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	anaerob	.
ECOCORE:00000173	aerobe	entity	owl:equivalentClass	PATO:0001455	aerobic	quality	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	aerob	.
PATO:0001455	aerobic	quality	owl:equivalentClass	ECOCORE:00000173	aerobe	entity	Lexical|Stemming	PATO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	aerob	.
OBA:VT0005402	action potential trait	entity	owl:equivalentClass	PATO:0001463	action potential	quality	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	action potenti	.
PATO:0001463	action potential	quality	owl:equivalentClass	OBA:VT0005402	action potential trait	entity	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	action potenti	.
OMP:0005009	acidophile	microbial_phenotype	owl:equivalentClass	PATO:0002418	acidophilic	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	acidophil	.
MICRO:0001390	acidophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	PATO:0002418	acidophilic	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	acidophil	.
PATO:0002418	acidophilic	quality	owl:equivalentClass	OMP:0005009	acidophile	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	acidophil	.
PATO:0002418	acidophilic	quality	owl:equivalentClass	MICRO:0001390	acidophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	acidophil	.
MICRO:0000488	urease assay	enzymatic assay	owl:equivalentClass	OMP:0000222	urease test phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	urease test	.
OMP:0000222	urease test phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000488	urease assay	enzymatic assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	urease test	.
MICRO:0000268	fimbriae	http://purl.obolibrary.org/obo/GO_0009289	owl:equivalentClass	OMP:0000084	pilus morphology phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	fimbria	.
OMP:0000084	pilus morphology phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000268	fimbriae	http://purl.obolibrary.org/obo/GO_0009289	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	fimbria	.
OMP:0007309	apoptosis phenotype	microbial_phenotype	owl:equivalentClass	PATO:0000638	apoptotic	quality	Lexical	OMP	PATO	rdf_matcher	0.5	oio:hasDbXref	oio:hasDbXref	GO:0006915	.
PATO:0000638	apoptotic	quality	owl:equivalentClass	OMP:0007309	apoptosis phenotype	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.5	oio:hasDbXref	oio:hasDbXref	GO:0006915	.
MICRO:0000308	translucent colony	colony having distinct optical quality	owl:equivalentClass	OMP:0000114	translucent colony	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	translucent colony	.
OMP:0000114	translucent colony	microbial_phenotype	owl:equivalentClass	MICRO:0000308	translucent colony	colony having distinct optical quality	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	translucent colony	.
MICRO:0001537	thermophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005004	thermophile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	thermophile	.
OMP:0005004	thermophile	microbial_phenotype	owl:equivalentClass	MICRO:0001537	thermophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	thermophile	.
MICRO:0000367	spirillum	distinctively shaped prokaryotic cell	owl:equivalentClass	OMP:0000124	spirillum	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	spirillum	.
OMP:0000124	spirillum	microbial_phenotype	owl:equivalentClass	MICRO:0000367	spirillum	distinctively shaped prokaryotic cell	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	spirillum	.
MICRO:0001449	psychrophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005007	psychrophile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	psychrophile	.
OMP:0005007	psychrophile	microbial_phenotype	owl:equivalentClass	MICRO:0001449	psychrophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	psychrophile	.
ECOCORE:00000125	photoorganoheterotroph	entity	owl:equivalentClass	MICRO:0001512	photoorganoheterotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photoorganoheterotroph	.
MICRO:0001512	photoorganoheterotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photoorganoheterotroph	.
ECOCORE:00000121	photoorganoautotroph	entity	owl:equivalentClass	MICRO:0001511	photoorganoautotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photoorganoautotroph	.
MICRO:0001511	photoorganoautotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000121	photoorganoautotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photoorganoautotroph	.
ECOCORE:00000126	photolithoheterotroph	entity	owl:equivalentClass	MICRO:0001509	photolithoheterotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photolithoheterotroph	.
MICRO:0001509	photolithoheterotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000126	photolithoheterotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photolithoheterotroph	.
ECOCORE:00000122	photolithoautotroph	entity	owl:equivalentClass	MICRO:0001508	photolithoautotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photolithoautotroph	.
MICRO:0001508	photolithoautotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000122	photolithoautotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	photolithoautotroph	.
MICRO:0001399	neutrophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005010	neutrophile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	neutrophile	.
OMP:0005010	neutrophile	microbial_phenotype	owl:equivalentClass	MICRO:0001399	neutrophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	neutrophile	.
ECOCORE:00000012	mixotroph	entity	owl:equivalentClass	MICRO:0001454	mixotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	mixotroph	.
MICRO:0001454	mixotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000012	mixotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	mixotroph	.
MICRO:0001437	mesophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005005	mesophile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	mesophile	.
OMP:0005005	mesophile	microbial_phenotype	owl:equivalentClass	MICRO:0001437	mesophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	mesophile	.
MICRO:0001538	hyperthermophile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005003	hyperthermophile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	hyperthermophile	.
OMP:0005003	hyperthermophile	microbial_phenotype	owl:equivalentClass	MICRO:0001538	hyperthermophile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	hyperthermophile	.
ECOCORE:00000010	heterotroph	entity	owl:equivalentClass	MICRO:0001450	heterotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	heterotroph	.
MICRO:0001450	heterotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000010	heterotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	heterotroph	.
OMP:0000087	facultative anaerobe	microbial_phenotype	owl:equivalentClass	MICRO:0001520	facultative anaerobe	prokaryotic metabolically differentiated cell	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	facultative anaerobe	.
ECOCORE:00000177	facultative anaerobe	entity	owl:equivalentClass	MICRO:0001520	facultative anaerobe	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	facultative anaerobe	.
MICRO:0001520	facultative anaerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	OMP:0000087	facultative anaerobe	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	facultative anaerobe	.
MICRO:0001520	facultative anaerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000177	facultative anaerobe	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	facultative anaerobe	.
OMP:0007111	chemoorganotrophic	microbial_phenotype	owl:equivalentClass	MICRO:0001479	chemoorganotrophic	prokaryotic metabolic quality	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganotrophic	.
MICRO:0001479	chemoorganotrophic	prokaryotic metabolic quality	owl:equivalentClass	OMP:0007111	chemoorganotrophic	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganotrophic	.
ECOCORE:00000127	chemoorganoheterotroph	entity	owl:equivalentClass	MICRO:0001506	chemoorganoheterotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganoheterotroph	.
MICRO:0001506	chemoorganoheterotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000127	chemoorganoheterotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganoheterotroph	.
ECOCORE:00000123	chemoorganoautotroph	entity	owl:equivalentClass	MICRO:0001505	chemoorganoautotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganoautotroph	.
MICRO:0001505	chemoorganoautotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000123	chemoorganoautotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemoorganoautotroph	.
OMP:0007110	chemolithotrophic	microbial_phenotype	owl:equivalentClass	MICRO:0001476	chemolithotrophic	prokaryotic metabolic quality	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithotrophic	.
MICRO:0001476	chemolithotrophic	prokaryotic metabolic quality	owl:equivalentClass	OMP:0007110	chemolithotrophic	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithotrophic	.
ECOCORE:00000128	chemolithoheterotroph	entity	owl:equivalentClass	MICRO:0001503	chemolithoheterotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithoheterotroph	.
MICRO:0001503	chemolithoheterotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000128	chemolithoheterotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithoheterotroph	.
ECOCORE:00000124	chemolithoautotroph	entity	owl:equivalentClass	MICRO:0001500	chemolithoautotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithoautotroph	.
MICRO:0001500	chemolithoautotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000124	chemolithoautotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	chemolithoautotroph	.
ECOCORE:00000023	autotroph	entity	owl:equivalentClass	MICRO:0001446	autotroph	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	autotroph	.
MICRO:0001446	autotroph	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000023	autotroph	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	autotroph	.
PATO:0001456	anaerobic	quality	owl:equivalentClass	MICRO:0000495	anaerobic	thing	Lexical	PATO	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	anaerobic	.
MICRO:0000495	anaerobic	thing	owl:equivalentClass	PATO:0001456	anaerobic	quality	Lexical	MICRO	PATO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	anaerobic	.
ECOCORE:00000172	anaerobe	entity	owl:equivalentClass	MICRO:0001517	anaerobe	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	anaerobe	.
MICRO:0001517	anaerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000172	anaerobe	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	anaerobe	.
MICRO:0001394	alkaliphile	http://purl.obolibrary.org/obo/CL_0000520	owl:equivalentClass	OMP:0005011	alkaliphile	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	alkaliphile	.
OMP:0005011	alkaliphile	microbial_phenotype	owl:equivalentClass	MICRO:0001394	alkaliphile	http://purl.obolibrary.org/obo/CL_0000520	Lexical	OMP	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	alkaliphile	.
PATO:0001455	aerobic	quality	owl:equivalentClass	MICRO:0000494	aerobic	thing	Lexical	PATO	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	aerobic	.
MICRO:0000494	aerobic	thing	owl:equivalentClass	PATO:0001455	aerobic	quality	Lexical	MICRO	PATO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	aerobic	.
ECOCORE:00000173	aerobe	entity	owl:equivalentClass	MICRO:0001514	aerobe	prokaryotic metabolically differentiated cell	Lexical	ECOCORE	MICRO	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	aerobe	.
MICRO:0001514	aerobe	prokaryotic metabolically differentiated cell	owl:equivalentClass	ECOCORE:00000173	aerobe	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.4826782551678147	rdfs:label	rdfs:label	aerobe	.
PATO:0002146	virulence	quality	owl:equivalentClass	OMP:0000098	altered virulence	microbial_phenotype	Lexical	PATO	OMP	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasExactSynonym	virulence	.
MICRO:0000410	pyramidal cell	distinctively shaped prokaryotic cell	owl:equivalentClass	PATO:0001875	triangular	quality	Lexical	MICRO	PATO	rdf_matcher	0.4482004813398909	oio:hasRelatedSynonym	rdfs:label	triangular	.
PATO:0001875	triangular	quality	owl:equivalentClass	MICRO:0000410	pyramidal cell	distinctively shaped prokaryotic cell	Lexical	PATO	MICRO	rdf_matcher	0.4482004813398909	rdfs:label	oio:hasRelatedSynonym	triangular	.
MICRO:0000366	coccobacillus	distinctively shaped prokaryotic cell	owl:equivalentClass	PATO:0005014	subspherical	quality	Lexical	MICRO	PATO	rdf_matcher	0.4482004813398909	oio:hasRelatedSynonym	rdfs:label	subspherical	.
